pml_max,E_avg_confined_mean,E_avg_confined_std,E_avg_open_mean,E_avg_open_std,retention_ratio_mean
0.0,105.92746263366296,48.831753072282744,21.514290048112514,0.3182965242232263,4.923586248803788
0.005,105.92746263366296,48.831753072282744,13.887712588021648,0.6366984674661724,7.627423304038342
0.01,105.92746263366296,48.831753072282744,16.411230354595094,0.5552787958359613,6.454571677132275
0.02,105.92746263366296,48.831753072282744,19.78945749484323,1.1284467813265202,5.352721905654347
0.03,105.92746263366296,48.831753072282744,10.410021171047747,0.3241457939595322,10.175528069843644
0.05,105.92746263366296,48.831753072282744,1.0266363939657657,0.03617740875110175,103.17914234900503
